title,neighbourhood,propertyType,numBedrooms,numBathrooms,floorArea,price,rating,sellerId,longitude,latitude,pricePerBedroom,deltaAvgPrice,deltaMedianPrice,dublinNorthSouth,distToCity,daysSincePublished,numFood,numRecreation,numShop,Apartment,Bungalow,Detached,Duplex,End of Terrace,Semi-D,Site,Terrace,Townhouse,A2,A3,B1,B2,B3,C1,C2,C3,D1,D2,E1,E2,F,G,SI_666,ZZZ,labels,labels_2,labels_3,price_decile,price_bucket
"177 Balally Drive, Dundrum, Dublin 14",Dublin 14,Semi-D,3.0,1.0,92,495000.0,F,1087,-6.227148,53.278648,165000.0,107505.37634408602,100000.0,S,8.52323433308236,127,51,11,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,7,High
"50 Shantalla Road, Santry, Dublin 9",Dublin 9,Terrace,3.0,1.0,118,350000.0,C1,9917,-6.236201,53.387604,116666.66666666667,52798.07692307694,30000.0,N,4.097618854774806,119,58,15,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,5,Medium
"54 Botanic Road, Glasnevin, Dublin 11",Dublin 11,Terrace,2.0,2.0,103,350000.0,E2,7549,-6.27071,53.367646,175000.0,-50267.24137931032,-68000.0,N,1.82299200558044,44,58,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,5,Medium
"16 Watermill Grove, Oldbawn, Tallaght, Dublin 24",Dublin 24,Semi-D,4.0,3.0,168,425000.0,C2,11577,-6.36091,53.278673,106250.0,-143467.39130434784,-150000.0,S,10.727463694697029,109,35,5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,5,-1,6,Medium
"17 Gortbeg Avenue, Finglas, Dublin 11",Dublin 11,Terrace,3.0,1.0,84,220000.0,SI_666,10947,-6.297981,53.379304,73333.33333333333,79732.75862068968,62000.0,N,3.937949679464019,51,47,16,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,1,Low
"195 Botanic Avenue, Glasnevin, Dublin 11",Dublin 11,Terrace,3.0,1.0,71,395000.0,F,2050,-6.259513,53.3685,131666.66666666666,-95267.24137931032,-113000.0,N,1.7142656580838211,110,53,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,5,6,Medium
"22 Crestfield Park, Whitehall, Dublin 9",Dublin 9,Semi-D,3.0,1.0,92,370000.0,E1,10733,-6.251029,53.387035,123333.33333333333,32798.07692307694,10000.0,N,3.7992491935973294,46,56,12,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,5,Medium
"Apartment 5, Terenure Court, Terenure, Dublin 6",Dublin 6,Apartment,1.0,1.0,44,275000.0,D1,1513,-6.28688,53.31054,275000.0,359198.1981981982,250000.0,S,5.103047508145213,102,52,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,16,2,Low
"9 Kearn's Court, Kearn's Place, Kilmainham, Dublin 8",Dublin 8,Apartment,2.0,1.0,63,275000.0,C2,1413,-6.305082,53.341177,137500.0,66384.0,25000.0,S,3.3927265820892325,89,49,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,-1,2,Low
"6 Chapelizod Court, Chapelizod, Dublin 20",Dublin 20,Townhouse,2.0,1.0,55,265000.0,D2,1590,-6.3505872,53.3458429,132500.0,46190.47619047621,25000.0,S,6.194417673619236,142,37,8,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,4,-1,2,Low
"33 Emerald Square, Cork Street, Dublin 8",Dublin 8,Terrace,2.0,1.0,48,285000.0,G,2621,-6.29074,53.335834,142500.0,56384.0,15000.0,S,2.898120202191982,112,48,12,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,3,Medium
"53 Vernon Park, Clontarf, Dublin 3",Dublin 3,Semi-D,3.0,1.0,104,725000.0,D2,9917,-6.19286,53.365415,241666.66666666666,-246524.27184466022,-330000.0,N,4.531596211655942,119,19,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,9,High
"1 Mountpleasant Villas, Ranelagh, Dublin 6",Dublin 6,End of Terrace,2.0,2.0,70,500000.0,C1,11062,-6.25921,53.32615,250000.0,134198.19819819822,25000.0,S,2.9958976969122193,117,50,16,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,-1,8,High
"23 Whitworth Road, Drumcondra, Dublin 9",Dublin 9,Terrace,5.0,5.0,175,450000.0,SI_666,11,-6.26203,53.362551,90000.0,-47201.92307692306,-70000.0,N,1.083719030815466,117,54,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,7,High
"9 Summerhill Place, Dublin 1",Dublin 1,End of Terrace,2.0,1.0,56,180000.0,G,2050,-6.2518904,53.3551823,90000.0,136105.26315789472,120000.0,N,0.4666436041425655,36,55,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,35,0,Low
"8 Tournville Lodge, Rathfarnham, Dublin 14",Dublin 14,Townhouse,2.0,1.0,60,375000.0,D2,7569,-6.285706,53.299597,187500.0,227505.37634408602,220000.0,S,6.223396718375513,115,45,15,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,-1,5,Medium
"Apartment 12, Brennanstown Court, Cabinteely, Dublin 18",Dublin 18,Apartment,1.0,1.0,42,280000.0,D1,9930,-6.151798,53.257282,280000.0,239395.06172839506,145000.0,S,12.771372588713522,116,51,15,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-1,-1,3,Medium
"88 Scholarstown Park, Rathfarnham, Dublin 16",Dublin 16,Semi-D,3.0,2.0,108,475000.0,C3,2419,-6.309723,53.279801,158333.33333333334,32338.23529411765,0.0,S,8.839508097015328,173,47,6,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"62 Philipsburgh Terrace, Marino, Dublin 3",Dublin 3,Terrace,3.0,1.0,77,460000.0,C3,11062,-6.237926,53.369501,153333.33333333334,18475.728155339777,-65000.0,N,2.256965080215098,73,55,15,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"67 Luttrellstown Drive, Castleknock, Dublin 15",Dublin 15,Semi-D,3.0,4.0,159,540000.0,B2,1590,-6.3969992,53.3711908,180000.0,-196725.71428571426,-260000.0,N,9.43433651978195,24,42,10,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-1,8,High
"Saint Rita, 17 Kickham Road, Dublin 8",Dublin 8,Terrace,3.0,1.0,74,275000.0,E1,2621,-6.310724,53.338748,91666.66666666667,66384.0,25000.0,S,3.8441484771552346,112,51,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,2,Low
"85 Churchwell Road, Belmayne, Balgriffin, Dublin 13",Dublin 13,Duplex,3.0,3.0,93,290000.0,B2,8030,-6.171928,53.404055,96666.66666666667,124512.8205128205,60000.0,N,8.03844628385756,51,35,12,17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,3,Medium
"127 Clonliffe Road, Drumcondra, Dublin 3",Dublin 3,Terrace,3.0,2.0,117,525000.0,C1,11062,-6.249432,53.362058,175000.0,-46524.27184466022,-130000.0,N,1.1462280325711818,73,57,11,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,8,8,High
"Apartment 20, Cowper Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6",Dublin 6,Apartment,2.0,2.0,90,525000.0,B1,1367,-6.249458,53.31192,262500.0,109198.19819819822,0.0,S,4.611106918592852,106,47,18,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"339 Grace Park Heights, Drumcondra, Dublin 9",Dublin 9,Semi-D,3.0,2.0,110,430000.0,D1,3658,-6.235998,53.378915,143333.33333333334,-27201.923076923063,-50000.0,N,3.21836206689061,45,60,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,7,High
"17 Finn Eber Fort, Finglas, Dublin 11",Dublin 11,Semi-D,4.0,3.0,109,349000.0,ZZZ,10947,-6.299076,53.386148,87250.0,-49267.24137931032,-67000.0,N,4.572110218539021,25,50,17,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,5,Medium
"26 Woodstown Vale, Knocklyon, Dublin 16",Dublin 16,Semi-D,3.0,3.0,93,415000.0,C3,10104,-6.324521,53.273764,138333.33333333334,92338.23529411765,60000.0,S,9.860520930063457,194,30,7,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,6,Medium
"15 Manor Road, Palmerstown, Dublin 20",Dublin 20,Semi-D,3.0,2.0,135,345000.0,ZZZ,7569,-6.369678,53.35117,115000.0,-33809.52380952379,-55000.0,S,7.410712107067244,45,35,16,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,4,Medium
"18 Kilcross Grove, Sandyford, Dublin 18",Dublin 18,Terrace,3.0,1.0,78,330000.0,D1,11062,-6.233685,53.271128,110000.0,189395.06172839506,95000.0,S,9.251088044073368,108,28,10,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,-1,4,Medium
"122 Abbotstown Avenue, Finglas West, Finglas, Dublin 11",Dublin 11,Terrace,3.0,1.0,73,180000.0,ZZZ,10947,-6.317975,53.388946,60000.0,119732.75862068968,102000.0,N,5.628411515492847,51,52,18,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,Low
"40 Prospect Heights, Prospect Manor, Rathfarnham, Dublin 16",Dublin 16,Semi-D,3.0,2.0,111,475000.0,C1,2419,-6.30221,53.273591,158333.33333333334,32338.23529411765,0.0,S,9.310211452092393,173,44,9,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"13 Castlegrange Drive, Clondalkin, Dublin 22",Dublin 22,End of Terrace,3.0,2.0,80,240000.0,SI_666,6996,-6.427183,53.321123,80000.0,2820.0,-13000.0,S,11.774852558166376,121,50,2,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,1,Low
"Hillside, Raheen, Tallaght, Dublin 24",Dublin 24,Detached,4.0,2.0,184,500000.0,D1,2603,-6.440754,53.245817,125000.0,-218467.39130434784,-225000.0,S,17.012878032749462,128,10,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,8,High
"105 Grove Cottages, Cherrywood Road, Cabinteely, Dublin 18",Dublin 18,Detached,3.0,2.0,114,695000.0,D1,11039,-6.136592,53.242645,231666.66666666666,-175604.93827160494,-270000.0,S,14.685872947675545,93,48,14,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,9,High
"6 Fernleigh Heath, Castleknock, Dublin 15",Dublin 15,Duplex,2.0,2.0,67,270000.0,D1,315,-6.402901,53.371618,135000.0,73274.28571428574,10000.0,N,9.826860901004599,93,44,9,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-1,2,Low
"18 Fairlawn Park, Finglas, Dublin 11",Dublin 11,Terrace,4.0,2.0,98,240000.0,ZZZ,309,-6.292485,53.381602,60000.0,59732.75862068968,42000.0,N,3.9064229660216263,38,47,17,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,1,Low
"Apartment 45, Wingfield, Stepaside, Dublin 18",Dublin 18,Apartment,2.0,2.0,86,365000.0,B2,10978,-6.206821,53.251281,182500.0,154395.06172839506,60000.0,S,11.814071305296466,149,45,8,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,5,Medium
"481 Collins Avenue, Whitehall, Dublin 9",Dublin 9,Semi-D,3.0,2.0,128,530000.0,C3,9918,-6.246447,53.382983,176666.66666666666,-127201.92307692306,-150000.0,N,3.4079593376569597,80,58,14,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,8,High
"Apartment 8, Block A, Smithfield Market, Smithfield, Dublin 1",Dublin 1,Apartment,2.0,2.0,66,380000.0,ZZZ,6498,-6.27907,53.348851,190000.0,-63894.73684210528,-80000.0,N,1.4752171305556157,87,54,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,19,5,Medium
"113 Spiddal Road, Ballyfermot, Dublin 10",Dublin 10,Terrace,2.0,1.0,65,259000.0,ZZZ,7569,-6.370655,53.340753,129500.0,-35840.0,-34000.0,S,7.598233054710087,95,36,13,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,-1,2,Low
"17 Cedar Brook Place, Cherry Orchard, Dublin 22",Dublin 22,Apartment,2.0,1.0,93,185000.0,ZZZ,7569,-6.379894,53.337848,92500.0,57820.0,42000.0,S,8.262208160615307,95,43,9,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4,-1,0,Low
"74 The Cloisters, Terenure, Dublin 6",Dublin 6,Terrace,3.0,1.0,84,425000.0,ZZZ,577,-6.28661,53.316351,141666.66666666666,209198.19819819822,100000.0,S,4.503456935212547,115,48,16,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,6,Medium
"726A Howth Road, Raheny, Dublin 5",Dublin 5,Terrace,5.0,4.0,193,880000.0,A2,380,-6.15566,53.381562,176000.0,-483822.42990654206,-500000.0,N,7.486696304422724,29,38,15,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,9,-1,9,High
"20 Templeview Drive, Clarehall, Dublin 13",Dublin 13,Semi-D,3.0,2.0,100,345000.0,D1,11062,-6.172943,53.399577,115000.0,69512.8205128205,5000.0,N,7.6464974210942165,141,40,14,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,2,-1,4,Medium
"Eglinton Lodge, 46 Eglinton Road, Dublin 4",Dublin 4,Bungalow,2.0,2.0,162,995000.0,D2,11561,-6.233817,53.319052,497500.0,-287406.779661017,-500000.0,S,4.109803361979827,110,50,17,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,25,9,High
"9 Saint Mary's Park, Walkinstown, Dublin 12",Dublin 12,Semi-D,3.0,1.0,81,309000.0,E2,9488,-6.322754,53.323695,103000.0,9117.647058823553,-14000.0,S,5.397918159977155,116,47,15,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,27,4,Medium
"46 Knockaire, Knocklyon, Dublin 16",Dublin 16,Semi-D,5.0,2.0,137,595000.0,D2,2419,-6.316027,53.282562,119000.0,-87661.76470588235,-120000.0,S,8.73389335231508,163,45,7,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,8,High
"32 Clandonagh Road, Donnycarney, Dublin 5",Dublin 5,Terrace,2.0,1.0,83,350000.0,C3,9917,-6.213644,53.376221,175000.0,46177.570093457936,30000.0,N,3.9054452250362184,117,49,12,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,-1,5,Medium
"16 Craike House, Francis Street, Dublin 8",Dublin 8,Apartment,1.0,1.0,38,195000.0,D2,10949,-6.273585,53.339673,195000.0,146384.0,105000.0,S,1.8152765807152318,53,55,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,0,Low
"14 Rossmore Grove, Templeogue, Dublin 6W",Dublin 6W,Semi-D,3.0,2.0,103,470000.0,E1,10939,-6.320766,53.295679,156666.66666666666,41096.774193548365,5000.0,S,7.620464203180764,186,43,10,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,7,High
"36 Pembroke Gardens, Ballsbridge, Dublin 4",Dublin 4,Terrace,2.0,3.0,84,595000.0,D2,6182,-6.237605,53.333885,297500.0,112593.220338983,-100000.0,S,2.5278821560284146,44,50,16,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,9,8,High
"Apartment 21, Kirkpatrick House, IFSC, Dublin 1",Dublin 1,Apartment,2.0,1.0,55,380000.0,ZZZ,10659,-6.238616,53.350121,190000.0,-63894.73684210528,-80000.0,N,1.3276903276832375,135,54,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,36,5,Medium
"Apartment 80, The Moyle, Prospect Hill, Finglas, Dublin 11",Dublin 11,Apartment,2.0,2.0,75,215000.0,B3,6996,-6.291386,53.38103,107500.0,84732.75862068968,67000.0,N,3.812303727116137,121,47,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,Low
"Renovation / Rebuild Opportunity, Drumcondra, Dublin 9",Dublin 9,Terrace,3.0,1.0,86,300000.0,ZZZ,3132,-6.257853280391686,53.363369905120294,100000.0,102798.07692307694,80000.0,N,1.1412858535387558,61,58,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,15,3,Medium
"77 Dromard Road, Drimnagh, Dublin 12",Dublin 12,Terrace,3.0,1.0,79,279000.0,F,10949,-6.320572,53.327786,93000.0,39117.64705882355,16000.0,S,5.014817482029443,61,49,12,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,3,Medium
"Apartment 1, Alexandra Quay, York Road, Dublin 4",Dublin 4,Apartment,2.0,1.0,67,325000.0,D2,2013,-6.225649,53.344064,162500.0,382593.220338983,170000.0,S,2.3693213013049985,80,52,15,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,-1,4,Medium
"12 Knocklyon Gate, Knocklyon, Dublin 16",Dublin 16,Apartment,1.0,1.0,51,220000.0,D2,10949,-6.330018,53.276381,220000.0,287338.23529411765,255000.0,S,9.774555128661216,61,30,7,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,5,-1,1,Low
"19 Railway Mews, Clongriffin, Dublin 13",Dublin 13,End of Terrace,2.0,3.0,120,325000.0,B2,7549,-6.15136,53.399477,162500.0,89512.8205128205,25000.0,N,8.74853724213417,191,29,12,17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,-1,4,Medium
"63 Foxfield Grove, Raheny, Dublin 5",Dublin 5,Semi-D,3.0,2.0,112,495000.0,F,380,-6.156203,53.383408,165000.0,-98822.42990654206,-115000.0,N,7.543276433247612,93,36,18,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,9,-1,7,High
"18 Ostman Place, Stoneybatter, Dublin 7",Dublin 7,Terrace,2.0,1.0,62,435000.0,ZZZ,1087,-6.285966,53.352548,217500.0,-57569.89247311826,-85000.0,N,1.8559704938088517,127,51,10,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,2,7,High
"62 Carlingford Parade, Dublin 2",Dublin 2,Terrace,2.0,1.0,60,380000.0,C2,8702,-6.242497,53.340588,190000.0,38250.0,15000.0,S,1.7294216171627506,108,53,13,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,-1,5,Medium
"36 Kingston Grove, Ballinteer, Dublin 16",Dublin 16,Semi-D,3.0,2.0,95,475000.0,C2,9935,-6.25017,53.270019,158333.33333333334,32338.23529411765,0.0,S,9.247010094899224,177,49,9,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,7,High
"65 Shelmartin Avenue, Marino, Dublin 3",Dublin 3,End of Terrace,3.0,2.0,93,385000.0,F,9391,-6.23768,53.366816,128333.33333333333,93475.72815533978,10000.0,N,2.034485649639406,133,52,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,6,Medium
"57 Whitethorn Road, Artane, Dublin 5",Dublin 5,Semi-D,4.0,2.0,105,398000.0,F,2050,-6.222498,53.383928,99500.0,-1822.4299065420637,-18000.0,N,4.156551649115208,114,54,19,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,6,Medium
"236 Clonard Road, Crumlin, Dublin 12",Dublin 12,Semi-D,3.0,2.0,95,280000.0,ZZZ,9488,-6.304784,53.32087,93333.33333333333,38117.64705882355,15000.0,S,4.739640724150072,61,47,15,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,3,Medium
"55 Hampton Wood Avenue, Finglas, Dublin 11",Dublin 11,Apartment,2.0,2.0,70,205000.0,B3,8513,-6.288441,53.405577,102500.0,94732.75862068968,77000.0,N,6.170762888590153,114,49,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,-1,0,Low
"131 Kilbarron Road, Coolock, Dublin 5",Dublin 5,Terrace,3.0,2.0,94,285000.0,ZZZ,2050,-6.223599,53.393494,95000.0,111177.57009345794,95000.0,N,5.034952849698167,114,58,13,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,-1,3,Medium
"Apartment 9, Cedar Grove, Templeogue, Dublin 6W",Dublin 6W,Apartment,2.0,2.0,118,455000.0,B2,372,-6.321706,53.288888,227500.0,56096.774193548365,20000.0,S,8.29447222051315,82,43,9,29,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,7,High
"253 Glasnevin Avenue, Glasnevin, Dublin 11",Dublin 11,Terrace,3.0,1.0,90,325000.0,E2,11,-6.285183,53.390282,108333.33333333333,-25267.24137931032,-43000.0,N,4.507795847245842,96,54,17,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1,4,Medium
"13 St. Brigid's Avenue, North Strand, Dublin 3",Dublin 3,Terrace,2.0,1.0,89,285000.0,G,9917,-6.239189,53.358538,142500.0,193475.72815533978,110000.0,N,1.3862718173926625,129,53,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,32,3,Medium
"13 Saint Brigid's Avenue, North Strand, Dublin 3",Dublin 3,Terrace,2.0,1.0,89,285000.0,G,9917,-6.23912,53.358505,142500.0,193475.72815533978,110000.0,N,1.3888024712114628,220,53,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,32,3,Medium
"18 Beechpark Avenue, Castleknock, Dublin 15",Dublin 15,Detached,4.0,3.0,136,735000.0,C3,1590,-6.3619936,53.3768123,183750.0,-391725.71428571426,-455000.0,N,7.382127863933308,142,36,15,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,3,-1,9,High
"1 Butterfield Grove, Rathfarnham, Dublin 14",Dublin 14,Semi-D,4.0,2.0,150,650000.0,E2,8357,-6.301463,53.295259,162500.0,-47494.62365591398,-55000.0,S,7.045276034020997,103,47,11,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,-1,9,High
"35 Montrose Grove, Artane, Dublin 5",Dublin 5,Semi-D,3.0,1.0,98,359000.0,E1,2663,-6.222053,53.386735,119666.66666666667,37177.570093457936,21000.0,N,4.432923534114781,128,52,18,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,5,Medium
"York Cottage, 61 York Road, Rathmines, Dublin 6",Dublin 6,Semi-D,2.0,1.0,55,375000.0,G,9460,-6.26472,53.318926,187500.0,259198.19819819822,150000.0,S,3.8236788085842197,53,52,16,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,5,Medium
"15 Caledon Road, East Wall, Dublin 3",Dublin 3,Terrace,3.0,1.0,61,275000.0,F,9924,-6.232592,53.353051,91666.66666666667,203475.72815533978,120000.0,N,1.685285833576704,95,49,15,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,2,Low
"10 Oldchurch Court, Clondalkin, Dublin 22",Dublin 22,Semi-D,3.0,1.0,85,260000.0,ZZZ,6996,-6.419314,53.320214,86666.66666666667,-17180.0,-33000.0,S,11.310502795771765,121,44,2,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,2,Low
"Old Forge, Barrack Road, Glencullen, Dublin 18",Dublin 18,Detached,4.0,3.0,206,985000.0,B1,166,-6.215876,53.21904,246250.0,-465604.93827160494,-560000.0,S,15.157988374373955,86,24,5,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,9,High
"4 Chapelwood Green, Hollystown, Dublin 15",Dublin 15,Detached,4.0,3.0,162,240000.0,B3,11632,-6.375627,53.433172,60000.0,103274.28571428574,40000.0,N,11.829279196228516,105,23,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,1,Low
"29 Ballintyre Downs, Ballinteer, Dublin 16",Dublin 16,Semi-D,4.0,4.0,170,645000.0,C1,9935,-6.252444,53.274065,161250.0,-137661.76470588235,-170000.0,S,8.790515765242946,45,51,9,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,-1,9,High
